eval_id	interface	c1_x	c1_y	r1	a1	c2_x	c2_y	r2	a2	c3_x	c3_y	r3	a3
2170	NO_ID	0.350853	0.612710	0.339782	78.204677	0.925308	0.668827	0.212080	74.297395	0.337148	0.399834	0.127022	76.990381
2171	NO_ID	0.662098	0.816877	0.097697	39.412433	0.240925	0.623190	0.684303	47.889769	0.582298	0.674999	0.365137	71.710739
2172	NO_ID	0.472174	0.682993	0.369932	49.895195	0.916298	0.109062	0.311207	75.188206	0.107878	0.082130	0.413907	76.331738
2173	NO_ID	0.495246	0.717383	0.328282	63.818814	0.139212	0.712990	0.341059	31.734618	0.784470	0.225965	0.184227	30.524669
2174	NO_ID	0.916073	0.525668	0.428123	86.258628	0.695676	0.593508	0.242369	30.383667	0.523675	0.301542	0.444039	80.474155
2175	NO_ID	0.891412	0.659402	0.672263	53.207132	0.468509	0.501515	0.572313	89.444516	0.262186	0.423510	0.332682	60.819440
2176	NO_ID	0.915191	0.528986	0.399417	46.317939	0.340470	0.433689	0.634582	42.880127	0.231272	0.857673	0.567388	50.466077
2177	NO_ID	0.315681	0.081690	0.318332	85.144054	0.774327	0.869722	0.414719	88.422134	0.895633	0.574710	0.445560	58.388524
2178	NO_ID	0.684328	0.926671	0.344506	35.365946	0.668062	0.528554	0.386691	45.880321	0.082363	0.679992	0.452165	87.228411
2179	NO_ID	0.653632	0.521431	0.458723	72.597158	0.133761	0.177694	0.517906	40.006313	0.179482	0.342715	0.372287	73.636976
2180	NO_ID	0.181428	0.907667	0.292792	84.788246	0.903991	0.410402	0.346998	58.072923	0.941126	0.437148	0.561468	50.391419
2181	NO_ID	0.275491	0.689447	0.681801	76.402957	0.250636	0.505777	0.669866	53.217769	0.355541	0.785705	0.523591	59.876949
2182	NO_ID	0.157160	0.447811	0.629413	43.079751	0.501242	0.535666	0.571291	69.907107	0.157316	0.228382	0.098187	63.949231
2183	NO_ID	0.449277	0.445558	0.084677	81.633553	0.151078	0.067088	0.463518	61.368843	0.192374	0.659584	0.404429	35.149677
2184	NO_ID	0.665188	0.268821	0.080115	50.805975	0.758943	0.381521	0.179861	70.981988	0.505523	0.340357	0.623437	48.351507
2185	NO_ID	0.888125	0.138434	0.414886	52.114727	0.203151	0.152943	0.057900	85.428459	0.880487	0.328611	0.637797	55.378093
2186	NO_ID	0.168664	0.317717	0.447058	53.136879	0.600944	0.752840	0.393915	33.619787	0.166450	0.074947	0.648130	50.047696
2187	NO_ID	0.258818	0.736935	0.129932	76.442434	0.646333	0.530768	0.137906	55.507908	0.237252	0.601015	0.679235	31.494783
2188	NO_ID	0.206949	0.202697	0.183006	36.705784	0.414977	0.741760	0.219408	42.760778	0.252199	0.334953	0.252468	89.126693
2189	NO_ID	0.194775	0.246464	0.079052	63.650284	0.923779	0.695351	0.446717	41.812592	0.305867	0.795993	0.236513	34.953341
2190	NO_ID	0.669759	0.529216	0.132517	53.086417	0.201213	0.100153	0.077637	32.824079	0.918759	0.072432	0.152507	50.430790
2191	NO_ID	0.224357	0.566237	0.072570	43.429253	0.739010	0.099709	0.180052	89.666736	0.693824	0.529774	0.337834	81.459056
2192	NO_ID	0.708988	0.905294	0.523011	86.539978	0.552564	0.580246	0.588712	88.948675	0.924859	0.407668	0.407207	39.425243
2193	NO_ID	0.796931	0.062954	0.347841	59.738701	0.880940	0.553219	0.447616	84.180646	0.122576	0.824115	0.219249	62.813537
2194	NO_ID	0.272856	0.859118	0.687710	70.126982	0.239571	0.298166	0.208576	84.002367	0.377354	0.103625	0.516530	80.673545
2195	NO_ID	0.743615	0.795030	0.161854	32.482261	0.320555	0.394444	0.175756	39.804126	0.264780	0.200364	0.069586	63.905085
2196	NO_ID	0.690672	0.368525	0.584634	45.085762	0.163526	0.275883	0.668423	35.736116	0.554218	0.789546	0.075972	53.467327
2197	NO_ID	0.663051	0.927084	0.396124	76.700649	0.304854	0.516123	0.631391	71.177988	0.829581	0.715787	0.418191	53.867072
2198	NO_ID	0.813602	0.434738	0.251376	52.236632	0.565410	0.067187	0.533248	49.855733	0.800514	0.052271	0.692033	45.394057
2199	NO_ID	0.875566	0.640321	0.419759	52.626144	0.423215	0.271208	0.608602	34.249183	0.227776	0.309183	0.407229	47.773531
2200	NO_ID	0.296463	0.821303	0.272657	84.880843	0.347563	0.817365	0.651589	86.341637	0.428688	0.869186	0.256394	60.944118
2201	NO_ID	0.479899	0.062934	0.359406	49.208295	0.338767	0.883035	0.204250	64.947113	0.235793	0.880476	0.108981	59.359158
2202	NO_ID	0.268362	0.439233	0.126968	61.331660	0.452975	0.092328	0.147133	66.841973	0.555245	0.788744	0.255716	63.853879
2203	NO_ID	0.871880	0.407383	0.477386	66.983087	0.778486	0.663950	0.351480	83.502630	0.066529	0.175165	0.521234	74.758198
2204	NO_ID	0.335100	0.605208	0.174667	31.877455	0.335787	0.271900	0.060161	46.416520	0.148724	0.168900	0.251237	48.601490
2205	NO_ID	0.056175	0.896496	0.662002	42.385547	0.320876	0.062684	0.543407	73.283732	0.277487	0.565943	0.331683	87.017820
2206	NO_ID	0.856078	0.248461	0.245944	74.376547	0.752511	0.758966	0.658944	31.113145	0.697783	0.528741	0.205994	30.003746
2207	NO_ID	0.734502	0.080189	0.605196	75.676479	0.331329	0.825816	0.180643	41.425789	0.804081	0.883210	0.351168	58.044023
2208	NO_ID	0.421719	0.362598	0.248677	67.818485	0.063317	0.140437	0.407374	40.218330	0.673874	0.765146	0.304502	50.598987
2209	NO_ID	0.072030	0.563931	0.227452	61.094941	0.645854	0.468617	0.268635	66.196946	0.737552	0.853673	0.616545	33.543093
2210	NO_ID	0.510379	0.647481	0.472715	71.087011	0.909363	0.901270	0.363062	54.055047	0.149072	0.298315	0.102359	80.991897
2211	NO_ID	0.071812	0.567892	0.686202	32.680090	0.163123	0.915006	0.173813	60.959899	0.165727	0.340012	0.062982	75.237050
2212	NO_ID	0.124438	0.945506	0.217558	56.782392	0.340738	0.085287	0.053631	72.610947	0.727073	0.875565	0.355929	38.353454
2213	NO_ID	0.349814	0.672219	0.268620	32.597991	0.180610	0.335119	0.168692	38.289262	0.662482	0.799319	0.219039	45.463387
2214	NO_ID	0.461964	0.295799	0.694131	83.363351	0.868869	0.260568	0.090516	49.766988	0.832215	0.395252	0.192749	39.022271
2215	NO_ID	0.312629	0.588766	0.637587	42.857207	0.288338	0.721948	0.373436	46.375649	0.549474	0.657141	0.108152	57.751318
2216	NO_ID	0.124333	0.526666	0.494408	53.438638	0.054960	0.341625	0.629712	31.159700	0.647030	0.086705	0.223043	87.924239
2217	NO_ID	0.380063	0.396148	0.437241	64.950273	0.191418	0.605176	0.560018	58.950751	0.336651	0.763851	0.477419	52.240980
2218	NO_ID	0.871243	0.528633	0.463119	79.172196	0.296166	0.905133	0.322628	81.314446	0.796121	0.499009	0.076975	56.926920
2219	NO_ID	0.532399	0.289897	0.218682	87.489057	0.054930	0.735451	0.395611	46.390714	0.213531	0.680932	0.185760	31.893117
2220	NO_ID	0.545556	0.621009	0.369433	38.688738	0.861975	0.837237	0.172549	36.244430	0.606688	0.814579	0.522577	68.177854
2221	NO_ID	0.066695	0.887383	0.080061	86.811126	0.635911	0.089447	0.624459	74.367422	0.268798	0.334503	0.412584	47.993163
2222	NO_ID	0.461218	0.202928	0.134582	85.586458	0.133538	0.631791	0.278264	31.768346	0.401287	0.924231	0.248085	53.726271
2223	NO_ID	0.427107	0.887818	0.338335	66.341118	0.493204	0.341552	0.672745	79.161511	0.159874	0.196730	0.452519	60.201434
2224	NO_ID	0.482904	0.586972	0.325928	65.682085	0.717396	0.324860	0.383927	43.888878	0.250104	0.316251	0.236036	84.538015
2225	NO_ID	0.763319	0.181081	0.349245	54.519996	0.720474	0.880250	0.559833	45.965113	0.224048	0.903233	0.554433	52.176633
2226	NO_ID	0.058634	0.862214	0.437251	69.250160	0.856527	0.790593	0.567326	64.324911	0.696252	0.633485	0.425776	51.430028
2227	NO_ID	0.828840	0.596356	0.371418	83.445372	0.198305	0.220791	0.640502	80.233501	0.363312	0.101512	0.541896	33.920538
2228	NO_ID	0.848194	0.766277	0.411401	40.525283	0.809241	0.942992	0.052352	70.064451	0.118928	0.799200	0.331920	67.779581
2229	NO_ID	0.703621	0.722728	0.433131	43.493211	0.342388	0.143876	0.631271	55.011050	0.410204	0.473995	0.375224	73.353142
2230	NO_ID	0.230845	0.506948	0.163500	89.490136	0.781751	0.380223	0.445921	75.038947	0.858131	0.210673	0.163420	56.718595
2231	NO_ID	0.895403	0.364476	0.639858	40.238061	0.877916	0.837015	0.358695	58.942568	0.117356	0.651806	0.669661	35.762343
2232	NO_ID	0.611747	0.388869	0.643258	56.099049	0.265007	0.172074	0.500631	69.868228	0.278579	0.146151	0.157206	37.779653
2233	NO_ID	0.280478	0.399072	0.468493	58.312305	0.337331	0.212246	0.657549	49.316963	0.553906	0.595799	0.500607	52.224315
2234	NO_ID	0.658633	0.205418	0.639285	68.122457	0.701602	0.859010	0.544642	72.994424	0.418186	0.546924	0.123786	47.686599
2235	NO_ID	0.801425	0.482561	0.660086	87.273729	0.156184	0.331258	0.611357	60.966347	0.479521	0.670699	0.679076	58.027911
2236	NO_ID	0.379110	0.302981	0.451873	57.179962	0.393166	0.489221	0.691786	40.141019	0.566866	0.474870	0.434144	32.699715
2237	NO_ID	0.694215	0.259134	0.643023	42.604878	0.176701	0.231612	0.175121	59.602903	0.358652	0.223893	0.319024	38.161805
2238	NO_ID	0.757733	0.143729	0.132824	38.681141	0.613706	0.220082	0.319140	83.592980	0.858625	0.191919	0.216501	88.330233
2239	NO_ID	0.171711	0.554891	0.513776	53.930263	0.459785	0.807483	0.110708	53.035230	0.704075	0.411469	0.640181	73.216223
2240	NO_ID	0.466465	0.161780	0.177809	85.724354	0.446154	0.690181	0.308663	52.219018	0.346454	0.824504	0.356647	46.987664
2241	NO_ID	0.702901	0.135871	0.631138	56.712355	0.474493	0.401742	0.347015	46.951026	0.172964	0.705111	0.192520	81.685217
2242	NO_ID	0.591831	0.763314	0.619588	57.941043	0.679784	0.664226	0.436217	51.057987	0.155171	0.232055	0.622297	53.370840
2243	NO_ID	0.253076	0.938580	0.214024	54.487996	0.051327	0.210592	0.508394	52.842387	0.611420	0.765251	0.519973	46.982282
2244	NO_ID	0.156675	0.078896	0.410048	52.069081	0.111449	0.209464	0.600084	33.534311	0.158202	0.153590	0.675697	48.399571
2245	NO_ID	0.192179	0.675695	0.612486	77.602045	0.897964	0.475814	0.078151	62.685154	0.788633	0.061836	0.146243	87.932119
2246	NO_ID	0.374499	0.392261	0.695372	42.556131	0.516702	0.941604	0.488206	70.559556	0.865090	0.638789	0.096914	57.984291
2247	NO_ID	0.694904	0.519711	0.202601	80.228316	0.182726	0.944928	0.548247	70.857492	0.791134	0.468782	0.099297	66.272740
2248	NO_ID	0.251921	0.644764	0.216663	84.877763	0.216317	0.399329	0.503993	36.708708	0.375182	0.229306	0.540188	87.226857
2249	NO_ID	0.388627	0.133769	0.440789	84.194427	0.437316	0.622178	0.157575	42.038400	0.864183	0.894769	0.118830	86.623349
2250	NO_ID	0.888079	0.248294	0.391700	46.173320	0.201649	0.887976	0.594683	53.496205	0.521515	0.708185	0.242712	38.277986
2251	NO_ID	0.624791	0.933361	0.684487	56.185397	0.277154	0.925493	0.446257	41.757183	0.174821	0.285380	0.202494	55.379872
2252	NO_ID	0.452123	0.636340	0.286389	83.348024	0.634023	0.679144	0.171261	57.948400	0.145489	0.622385	0.427974	54.177939
2253	NO_ID	0.577828	0.571427	0.443171	65.978512	0.236104	0.363385	0.696199	86.729969	0.878479	0.380344	0.566424	79.297134
2254	NO_ID	0.631509	0.767656	0.517896	57.404100	0.870885	0.132215	0.484529	57.032960	0.133722	0.555355	0.380164	45.867955
2255	NO_ID	0.203342	0.530725	0.312635	84.847098	0.902822	0.673215	0.454990	57.073182	0.465853	0.138291	0.546890	32.364592
2256	NO_ID	0.741934	0.198552	0.187522	76.903186	0.528769	0.646031	0.502066	41.873597	0.573096	0.836314	0.428966	54.914571
2257	NO_ID	0.677224	0.790620	0.202454	59.891788	0.585039	0.765298	0.082292	50.373504	0.684587	0.760417	0.051374	66.882353
2258	NO_ID	0.484994	0.371374	0.568168	77.559757	0.860115	0.743167	0.447328	45.544564	0.801463	0.602696	0.353109	78.420249
2259	NO_ID	0.554868	0.502193	0.073332	70.577347	0.260034	0.828680	0.299766	40.397381	0.101053	0.197845	0.553776	65.727868
2260	NO_ID	0.091654	0.372447	0.471938	82.986168	0.271336	0.062551	0.263989	30.108769	0.715438	0.750724	0.449979	82.534476
2261	NO_ID	0.764067	0.703762	0.100352	54.451763	0.147068	0.379364	0.630063	87.130920	0.241845	0.898422	0.105349	57.681448
2262	NO_ID	0.609418	0.268676	0.084936	30.490506	0.607224	0.700169	0.152594	79.536241	0.410709	0.322098	0.292535	44.277223
2263	NO_ID	0.424288	0.146451	0.438897	48.652671	0.815835	0.099582	0.510733	63.768701	0.898756	0.594167	0.423136	88.026507
2264	NO_ID	0.093140	0.676733	0.178610	52.678717	0.200797	0.538500	0.259400	72.093509	0.085729	0.085956	0.295119	57.422778
2265	NO_ID	0.214738	0.419336	0.678747	85.310035	0.504877	0.073628	0.498465	31.720277	0.578126	0.798145	0.388996	48.588350
2266	NO_ID	0.204573	0.142258	0.171116	50.881759	0.646551	0.684323	0.363158	33.121992	0.692128	0.502140	0.620790	71.897168
2267	NO_ID	0.300655	0.788727	0.695564	53.576605	0.136346	0.836822	0.600061	59.852028	0.910513	0.839895	0.456781	40.309708
2268	NO_ID	0.265306	0.620769	0.694752	50.595874	0.797914	0.093414	0.171887	72.386506	0.101699	0.921137	0.219735	82.596508
2269	NO_ID	0.163463	0.573728	0.612287	68.934369	0.785630	0.310148	0.643172	41.569545	0.749226	0.089037	0.248311	58.120821
2270	NO_ID	0.115482	0.289737	0.438058	63.182448	0.861136	0.851207	0.358976	46.439920	0.310506	0.838249	0.640621	72.410447
2271	NO_ID	0.626548	0.776870	0.051825	86.468192	0.401933	0.933751	0.512991	72.217140	0.917312	0.427407	0.081036	66.055315
2272	NO_ID	0.319894	0.928323	0.265791	36.083892	0.575674	0.482554	0.339371	65.172553	0.689820	0.741950	0.536832	59.238279
2273	NO_ID	0.366684	0.786373	0.216817	86.401944	0.589215	0.406746	0.648702	88.702093	0.309130	0.362612	0.617396	82.891585
2274	NO_ID	0.708060	0.860863	0.691300	88.257564	0.091617	0.253804	0.077584	57.322233	0.894092	0.074536	0.358890	75.921197
2275	NO_ID	0.221082	0.351808	0.544503	36.882545	0.792234	0.622636	0.654805	66.713990	0.435257	0.234784	0.188611	58.747050
2276	NO_ID	0.134043	0.068525	0.220801	45.963878	0.164537	0.095424	0.615411	58.348374	0.910489	0.326379	0.639620	41.997713
2277	NO_ID	0.870246	0.878655	0.633034	64.151575	0.492783	0.884732	0.619707	78.539840	0.598016	0.450746	0.203052	45.564767
2278	NO_ID	0.837496	0.528512	0.311161	43.641650	0.516741	0.330141	0.453774	77.263401	0.861184	0.313579	0.175755	76.445389
2279	NO_ID	0.368270	0.539361	0.695818	82.034729	0.126833	0.271784	0.478885	83.400502	0.931355	0.742625	0.121760	49.623580
2280	NO_ID	0.819589	0.661459	0.568051	69.752711	0.321855	0.910304	0.432108	54.834645	0.456251	0.210200	0.309379	38.225545
2281	NO_ID	0.673081	0.303618	0.454692	85.099800	0.116904	0.768619	0.594821	40.097295	0.420687	0.391737	0.138926	35.716493
2282	NO_ID	0.948737	0.415946	0.314873	51.461563	0.613301	0.671372	0.208569	63.101865	0.295366	0.830391	0.548492	62.141542
2283	NO_ID	0.236731	0.602990	0.660522	54.875481	0.329186	0.791722	0.306943	67.634617	0.132427	0.066629	0.221804	82.244832
2284	NO_ID	0.214042	0.568694	0.689357	45.066996	0.417949	0.180093	0.217038	77.892160	0.493859	0.529068	0.604333	82.235667
2285	NO_ID	0.188466	0.644426	0.526673	49.782847	0.724525	0.397991	0.079984	48.968649	0.061055	0.485940	0.129206	50.161941
2286	NO_ID	0.407216	0.416936	0.256612	44.375338	0.060264	0.229742	0.603275	76.225406	0.199176	0.188243	0.412961	69.192520
2287	NO_ID	0.084414	0.398879	0.428817	72.711761	0.651972	0.686641	0.209534	81.951942	0.935181	0.879506	0.363470	69.869557
2288	NO_ID	0.288048	0.667574	0.551822	37.635303	0.284659	0.611207	0.215810	84.802589	0.115782	0.568624	0.635268	34.082135
2289	NO_ID	0.769671	0.360308	0.440087	64.482083	0.919423	0.905471	0.229725	57.742813	0.134935	0.560920	0.479836	35.486912
2290	NO_ID	0.520752	0.329835	0.431622	46.826433	0.614386	0.082765	0.173426	36.807987	0.877270	0.578120	0.570514	41.638071
2291	NO_ID	0.746464	0.492947	0.667890	69.822471	0.464318	0.628486	0.112636	86.410157	0.639674	0.424155	0.190318	59.356362
2292	NO_ID	0.429041	0.217348	0.535047	32.656152	0.079863	0.701006	0.165500	33.719133	0.776049	0.139231	0.486178	59.420495
2293	NO_ID	0.316459	0.485815	0.496915	84.724119	0.614212	0.642920	0.602214	83.040337	0.916896	0.240598	0.474618	45.544163
2294	NO_ID	0.877718	0.755435	0.050251	73.791171	0.494892	0.688994	0.119143	32.825451	0.402576	0.328827	0.608458	58.400499
2295	NO_ID	0.328514	0.384411	0.228796	87.775009	0.526429	0.912869	0.250020	74.381714	0.513915	0.606436	0.161986	58.740324
2296	NO_ID	0.757209	0.663924	0.567741	51.336237	0.735091	0.158556	0.090734	59.307865	0.356069	0.505696	0.093430	36.116504
2297	NO_ID	0.243663	0.706981	0.433614	48.126504	0.058985	0.725361	0.188403	85.863497	0.670028	0.593764	0.460038	38.958911
2298	NO_ID	0.234159	0.597034	0.575889	84.448237	0.715410	0.132531	0.070627	81.151790	0.152703	0.732789	0.570425	79.327705
2299	NO_ID	0.529339	0.802996	0.213773	65.566418	0.911243	0.943278	0.371587	41.732700	0.544593	0.346006	0.581352	36.961688
2300	NO_ID	0.546315	0.878255	0.562123	65.998672	0.697130	0.920186	0.439645	38.737218	0.822823	0.602839	0.428940	77.263548
2301	NO_ID	0.071620	0.122174	0.359055	84.020023	0.160219	0.151863	0.146192	85.869903	0.452755	0.824288	0.205095	30.900394
2302	NO_ID	0.522071	0.787221	0.342718	39.808808	0.181088	0.051064	0.103585	39.668831	0.068047	0.723441	0.266708	89.954951
2303	NO_ID	0.249402	0.433271	0.115185	67.932183	0.270352	0.149948	0.408935	71.779712	0.527518	0.086939	0.287634	55.293735
2304	NO_ID	0.394648	0.718832	0.623491	86.435738	0.427968	0.271848	0.628904	43.634839	0.904944	0.789742	0.361068	31.969468
2305	NO_ID	0.458585	0.424138	0.233566	62.883538	0.841138	0.550619	0.555016	82.270014	0.487805	0.605041	0.371348	77.582101
2306	NO_ID	0.467921	0.792635	0.058502	54.698349	0.590576	0.819639	0.464189	72.616942	0.268522	0.217152	0.364454	33.674880
2307	NO_ID	0.665840	0.071729	0.321069	32.108717	0.597832	0.730671	0.272829	72.078777	0.397114	0.505726	0.221542	82.683094
2308	NO_ID	0.638995	0.613345	0.334551	61.710956	0.426523	0.939498	0.330635	30.152279	0.756716	0.082438	0.542224	34.302263
2309	NO_ID	0.880322	0.586989	0.428693	59.280484	0.938171	0.163889	0.594736	41.515410	0.313106	0.138639	0.354056	58.863477
2310	NO_ID	0.497445	0.505902	0.082974	87.226582	0.327631	0.617250	0.588825	47.272610	0.410021	0.650477	0.076274	31.509315
2311	NO_ID	0.109884	0.170695	0.582756	33.758517	0.151788	0.556761	0.478120	77.837715	0.166246	0.141234	0.463904	45.269119
2312	NO_ID	0.372541	0.934366	0.189606	64.230733	0.066520	0.174640	0.578049	41.719576	0.924518	0.620891	0.337941	65.330270
2313	NO_ID	0.891716	0.580503	0.671627	42.789558	0.057607	0.386269	0.196505	31.249562	0.132468	0.814436	0.197085	86.392513
2314	NO_ID	0.612455	0.931730	0.193308	65.712199	0.398330	0.338734	0.655476	88.418682	0.225110	0.523678	0.520473	39.618520
2315	NO_ID	0.076125	0.255027	0.491051	48.919381	0.320658	0.558410	0.199520	76.853628	0.523588	0.185864	0.264717	88.465801
2316	NO_ID	0.570672	0.085461	0.565111	59.508821	0.063651	0.527975	0.316351	41.285672	0.236172	0.103879	0.067540	49.141481
2317	NO_ID	0.398891	0.249047	0.672480	65.255359	0.105292	0.271428	0.412672	79.122609	0.896751	0.717731	0.076884	79.152557
2318	NO_ID	0.169015	0.843849	0.656307	81.557255	0.492955	0.319329	0.248398	82.699152	0.931587	0.626839	0.282796	71.587293
2319	NO_ID	0.283885	0.917974	0.055279	64.525238	0.481663	0.132432	0.600858	49.394128	0.786061	0.132769	0.460495	40.604648
2320	NO_ID	0.830901	0.348816	0.178787	75.357453	0.581799	0.693900	0.686912	75.563323	0.203831	0.179390	0.322991	60.866763
2321	NO_ID	0.634470	0.469813	0.294374	40.479879	0.246097	0.661094	0.192621	56.979246	0.778201	0.926090	0.127296	82.216820
2322	NO_ID	0.251092	0.225871	0.625163	65.564257	0.695967	0.378677	0.163127	89.081537	0.167830	0.912670	0.223776	64.220996
2323	NO_ID	0.492293	0.757168	0.197981	86.160605	0.227758	0.401798	0.465012	35.291086	0.579618	0.834329	0.479215	56.190357
2324	NO_ID	0.266822	0.079747	0.416224	76.890693	0.408851	0.375523	0.098335	49.913204	0.227367	0.553388	0.264196	61.085645
2325	NO_ID	0.881892	0.695762	0.438606	38.302073	0.263573	0.499563	0.699645	50.251867	0.589562	0.752483	0.269142	41.050536
2326	NO_ID	0.154194	0.297177	0.302795	37.190530	0.931973	0.691789	0.443860	61.549041	0.557690	0.611888	0.268160	74.978870
2327	NO_ID	0.715884	0.284069	0.583476	58.914067	0.874401	0.833938	0.146010	36.524959	0.089506	0.425401	0.197637	74.572835
2328	NO_ID	0.411348	0.661993	0.680158	35.412495	0.891043	0.664705	0.467967	76.332611	0.781210	0.777135	0.433151	30.020449
2329	NO_ID	0.597440	0.732524	0.580676	66.839116	0.215718	0.709230	0.338210	48.284867	0.803443	0.646135	0.278546	69.825399
2330	NO_ID	0.155494	0.324440	0.170286	56.287748	0.762089	0.946133	0.697365	32.302958	0.532876	0.750053	0.471791	75.471899
2331	NO_ID	0.192315	0.475908	0.342717	66.181388	0.758972	0.089626	0.286115	32.155691	0.197634	0.865227	0.329868	41.937715
2332	NO_ID	0.265423	0.515052	0.529598	82.758261	0.848609	0.264033	0.285301	48.771882	0.579599	0.767104	0.384569	83.861567
2333	NO_ID	0.546871	0.614313	0.554652	59.502768	0.256392	0.764693	0.419605	74.752957	0.141114	0.123753	0.144997	88.756881
2334	NO_ID	0.349447	0.395816	0.191141	61.411764	0.200269	0.656876	0.271046	63.231495	0.344565	0.286979	0.462485	70.802545
2335	NO_ID	0.775791	0.303770	0.436598	72.741903	0.801759	0.790818	0.360499	58.754110	0.763461	0.937911	0.208069	79.673575
2336	NO_ID	0.737673	0.773749	0.498709	71.041755	0.695136	0.833188	0.369363	56.627507	0.939937	0.710362	0.134979	71.207632
